SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
531467,ARNAVCORP   ,XT,Q,0.20,0.20,0.19,0.19,0.19,0.19,18,35962,7032.00,,INE647D01014,03-Aug-18,,
531471,DUKE OFFSHOR,X ,Q,35.00,39.95,35.00,38.70,38.80,37.20,73,11195,423562.00,,INE397G01019,03-Aug-18,,
531489,CG-VAK SOFTW,X ,Q,29.90,29.90,27.55,27.55,27.55,28.50,3,51,1522.00,,INE084D01010,03-Aug-18,,
531494,NAVKAR BUILD,XT,Q,20.55,20.55,20.00,20.00,20.00,19.60,50,1468,30164.00,,INE268H01010,03-Aug-18,,
531497,MADHUCON PRJ,B ,Q,11.35,11.95,11.35,11.73,11.75,11.39,168,35029,412430.00,,INE378D01032,03-Aug-18,,
531499,SYBLY INDS. ,XT,Q,9.05,9.50,8.89,8.89,8.89,9.35,16,2631,23571.00,,INE080D01042,03-Aug-18,,
531500,RAJESH EXPO.,A ,Q,589.00,612.25,565.00,606.60,606.60,573.45,1179,55349,31910377.00,,INE343B01030,03-Aug-18,,
531502,ESAAR (I)LTD,X ,Q,1.25,1.25,1.23,1.23,1.23,1.25,2,1010,1242.00,,INE404L01039,03-Aug-18,,
531508,EVEREADY (I),B ,Q,242.45,257.90,242.40,250.35,250.35,238.70,1266,55500,13987668.00,,INE128A01029,03-Aug-18,,
531512,ORIENT TRADE,XT,Q,3.10,3.12,3.10,3.12,3.12,3.11,8,1110,3453.00,,INE681D01013,03-Aug-18,,
531518,VIKASPROP   ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.87,8,51424,46795.00,,INE767B01022,03-Aug-18,,
531524,I.C.S.A. IND,T ,Q,1.90,1.98,1.90,1.90,1.90,1.99,9,3481,6786.00,,INE306B01029,03-Aug-18,,
531525,ACE SOFTWARE,X ,Q,22.10,22.10,20.80,22.00,22.00,22.90,6,503,10747.00,,INE849B01010,03-Aug-18,,
531531,HATSUN AGRO ,B ,Q,673.95,674.00,658.00,661.80,670.10,658.40,91,518,342991.00,,INE473B01035,03-Aug-18,,
531539,RISHABH DIGH,XT,Q,59.95,65.45,59.95,65.10,65.45,62.40,29,5547,350906.00,,INE864D01015,03-Aug-18,,
531540,MARUTI INFRA,X ,Q,26.00,26.00,24.00,24.25,24.30,25.90,35,9341,228537.00,,INE392G01010,03-Aug-18,,
531541,AVONLIFE    ,Z ,Q,7.90,7.90,7.90,7.90,7.90,8.25,3,150,1185.00,,INE881A01015,03-Aug-18,,
531543,JINDAL WORLD,B ,Q,535.00,538.00,520.00,533.55,532.00,531.75,139,12576,6665479.00,,INE247D01021,03-Aug-18,,
531548,SOMANY CRAM ,B ,Q,483.00,552.00,483.00,541.85,542.00,543.10,26,325,176949.00,,INE355A01028,03-Aug-18,,
531550,JHAVERI CRED,XT,Q,5.07,5.07,5.07,5.07,5.07,5.07,6,4300,21801.00,,INE865D01012,03-Aug-18,,
531556,CORAL (I)FIN,B ,Q,21.00,21.55,20.60,21.50,21.50,20.80,48,11749,247802.00,,INE558D01021,03-Aug-18,,
531568,ASHUTOSH PAP,X ,Q,1.15,1.15,1.15,1.15,1.15,1.15,1,500,575.00,,INE723K01018,03-Aug-18,,
531574,VAS INFRA   ,X ,Q,5.36,5.84,5.18,5.45,5.45,5.70,7,811,4409.00,,INE192C01013,03-Aug-18,,
531585,DEVINE IMPE ,XT,Q,4.80,4.80,4.80,4.80,4.80,4.62,1,5,24.00,,INE455C01014,03-Aug-18,,
531591,BAMPSL SECUR,X ,Q,1.80,1.83,1.75,1.79,1.80,1.75,12,10381,18821.00,,INE802A01037,03-Aug-18,,
531595,CGCL        ,B ,Q,88.00,90.75,88.00,89.80,88.50,85.65,136,13100,1171594.00,,INE180C01026,03-Aug-18,,
531598,NIMBUS FOOD ,XT,Q,0.38,0.38,0.37,0.37,0.37,0.38,6,3025,1149.00,,INE301B01020,03-Aug-18,,
531599,FDC LIMITED ,B ,Q,261.00,262.95,253.50,254.95,253.50,259.10,420,14020,3614318.00,,INE258B01022,03-Aug-18,,
531608,GORANI INDUS,XT,Q,21.50,21.50,21.50,21.50,21.50,20.50,3,4,86.00,,INE792J01015,03-Aug-18,,
531609,KG PETROCHEM,XT,Q,108.50,108.50,103.25,103.25,103.25,103.60,4,501,51733.00,,INE902G01016,03-Aug-18,,
531611,AADHAARVEN  ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,17,8.00,,INE063D01030,03-Aug-18,,
531612,KGN IND LTD ,XT,Q,1.63,1.63,1.63,1.63,1.63,1.66,3,12,19.00,,INE196C01022,03-Aug-18,,
531624,COUNTRY COND,B ,Q,2.41,2.41,2.21,2.21,2.21,2.30,3,195,435.00,,INE695B01025,03-Aug-18,,
531633,LINCOLN PHAR,B ,Q,221.00,224.00,216.00,222.50,222.50,219.75,67,3821,845536.00,,INE405C01035,03-Aug-18,,
531637,SWORD &SHIEL,XT,Q,4.20,4.20,4.20,4.20,4.20,4.20,1,300,1260.00,,INE722B01019,03-Aug-18,,
531642,MARICOLTD   ,A ,Q,351.95,356.30,345.50,352.25,352.25,350.90,3129,770176,271627428.00,,INE196A01026,03-Aug-18,,
531658,TRIJAL IND. ,XT,Q,2.40,2.40,2.39,2.39,2.39,2.40,2,51,122.00,,INE454E01013,03-Aug-18,,
531663,YUVRAAJHPL  ,XT,Q,0.38,0.38,0.38,0.38,0.38,0.38,1,1,0.00,,INE139D01020,03-Aug-18,,
531667,SHREE SURGOV,XT,Q,48.60,48.60,48.60,48.60,48.60,46.30,4,225,10935.00,,INE117K01013,03-Aug-18,,
531668,VISION CORPO,XT,Q,1.26,1.26,1.26,1.26,1.26,1.20,2,140,176.00,,INE661D01015,03-Aug-18,,
531672,INANI SEC.  ,X ,Q,11.26,11.26,11.26,11.26,11.26,10.73,2,500,5630.00,,INE224C01014,03-Aug-18,,
531680,MAYUR LEATHR,XT,Q,18.50,18.50,18.50,18.50,18.50,19.45,15,1298,24013.00,,INE799E01011,03-Aug-18,,
531686,ADVIK LABORS,XT,Q,4.00,4.19,4.00,4.18,4.18,4.00,5,656,2727.00,,INE537C01019,03-Aug-18,,
531687,KARUTURI GLO,T ,Q,1.44,1.45,1.40,1.45,1.45,1.43,98,442232,633329.00,,INE299C01024,03-Aug-18,,
531688,PRITHVIEXCH ,X ,Q,39.60,43.95,39.60,43.50,43.50,40.30,6,838,35656.00,,INE621B01021,03-Aug-18,,
531692,KHYATI MULTI,XT,Q,0.58,0.58,0.58,0.58,0.58,0.58,4,828,480.00,,INE593B01030,03-Aug-18,,
531695,VERONICAPRO ,X ,Q,0.71,0.71,0.71,0.71,0.71,0.74,4,1585,1125.00,,INE008M01044,03-Aug-18,,
531717,VIDHIING    ,B ,Q,84.10,88.00,82.40,83.95,84.30,84.35,209,30023,2543492.00,,INE632C01026,03-Aug-18,,
531719,BHAGIRA.CHEM,XT,Q,471.90,479.00,455.25,469.00,469.00,471.90,127,18357,8605919.00,,INE414D01019,03-Aug-18,,
531723,STAMPEDE CAP,T ,Q,2.53,2.78,2.52,2.78,2.78,2.65,67,129610,338205.00,,INE224E01028,03-Aug-18,,
531726,PANCHSHEEL O,X ,Q,77.50,78.00,67.50,72.90,72.90,67.40,18,312,23115.00,,INE316G01019,03-Aug-18,,
531727,MENON PISTON,XT,Q,24.00,24.00,22.75,22.95,22.95,23.40,78,24408,562582.00,,INE650G01029,03-Aug-18,,
531737,GREENCREST  ,B ,Q,16.50,16.50,16.50,16.50,16.50,16.80,4,385,6352.00,,INE414C01029,03-Aug-18,,
531739,GENNEX LAB  ,X ,Q,4.90,5.60,4.90,5.17,5.17,4.98,336,432548,2281358.00,,INE509C01026,03-Aug-18,,
531744,GINI SILK MI,X ,Q,91.90,91.90,88.00,88.85,88.00,88.40,7,261,23255.00,,INE548B01018,03-Aug-18,,
531746,PRAJAY ENGS.,B ,Q,8.36,9.48,8.36,9.13,9.24,8.56,110,24564,216599.00,,INE505C01016,03-Aug-18,,
531758,G.K.CONSULT.,X ,Q,7.49,7.49,7.49,7.49,7.49,7.14,1,99,741.00,,INE131D01019,03-Aug-18,,
531761,APOLLOPIPES ,X ,Q,525.00,549.00,520.25,540.00,540.00,526.40,105,7325,3923034.00,,INE126J01016,03-Aug-18,,
531762,UNJHA FORMUL,X ,Q,9.00,9.00,9.00,9.00,9.00,8.80,7,1765,15885.00,,INE576D01015,03-Aug-18,,
531768,POLY MEDICUR,B ,Q,229.50,233.50,229.50,231.65,232.70,226.85,18,134,30961.00,,INE205C01021,03-Aug-18,,
531769,PFL INFOTECH,X ,Q,6.75,6.99,6.75,6.99,6.99,6.75,2,16,111.00,,INE600F01018,03-Aug-18,,
531795,ATUL AUTO   ,B ,Q,401.00,404.95,397.50,398.20,398.00,396.20,71,883,352688.00,,INE951D01028,03-Aug-18,,
531802,PRERNA INFR ,X ,Q,17.30,17.50,16.45,17.25,17.50,17.30,4,440,7609.00,,INE426H01014,03-Aug-18,,
531814,TIRUPATI SAR,X ,Q,19.90,21.50,19.90,21.30,21.50,19.60,209,75728,1557105.00,,INE297J01023,03-Aug-18,,
531816,PANORAM UNI ,Z ,Q,3.51,3.82,3.51,3.80,3.56,3.64,18,5212,19853.00,,INE194B01029,03-Aug-18,,
531822,RODIUM      ,X ,Q,123.60,123.60,115.00,119.80,119.80,120.00,22,5013,600357.00,,INE513E01024,03-Aug-18,,
531825,RCC CEMENTS ,XT,Q,10.90,10.90,10.90,10.90,10.90,11.47,2,2,21.00,,INE335N01015,03-Aug-18,,
531831,UNISYS SOFT.,X ,Q,14.40,14.40,14.40,14.40,14.40,14.65,1,10,144.00,,INE200B01016,03-Aug-18,,
531842,LAHOTI OVER.,X ,Q,15.50,15.75,14.10,14.65,14.90,15.35,86,35668,526657.00,,INE515C01023,03-Aug-18,,
531845,ZENITH BIRLA,T ,Q,0.78,0.78,0.73,0.73,0.73,0.75,10,15591,11771.00,,INE318D01020,03-Aug-18,,
531847,ASIAN STAR  ,B ,Q,980.00,980.00,844.05,880.25,885.00,900.00,13,79,69755.00,,INE194D01017,03-Aug-18,,
531859,ORIENTAL VEN,X ,Q,585.00,585.00,543.00,543.00,543.00,560.75,3,38,21180.00,,INE457G01011,03-Aug-18,,
531861,JOINDRE CAPI,X ,Q,26.00,26.75,25.60,26.15,26.30,25.00,42,12505,327631.00,,INE024B01010,03-Aug-18,,
531862,BHARATAGRI  ,X ,Q,144.10,145.95,139.90,142.45,142.45,145.30,155,19331,2763437.00,,INE842D01011,03-Aug-18,,
531867,UNITECH INTE,XT,Q,7.09,7.09,6.74,6.85,7.07,7.09,10,4763,33082.00,,INE929K01011,03-Aug-18,,
531869,SACHETA MET.,X ,Q,42.10,46.70,42.10,45.40,45.40,45.30,14,5117,237320.00,,INE433G01012,03-Aug-18,,
531879,PIONEER DIS.,B ,Q,230.25,230.30,215.30,217.85,216.50,224.10,219,9975,2246879.00,,INE889E01010,03-Aug-18,,
531881,GMETCOAL    ,X ,Q,23.00,23.00,21.95,23.00,23.00,21.95,3,135,3068.00,,INE146F01020,03-Aug-18,,
531882,KWALITYLTD  ,A ,Q,15.15,15.15,15.15,15.15,15.15,14.43,113,84872,1285810.00,,INE775B01025,03-Aug-18,,
531888,REXNORD ELE.,X ,Q,49.85,49.90,48.20,48.20,48.20,48.70,22,2233,109831.00,,INE687C01012,03-Aug-18,,
531892,KHANDWALA SE,B ,Q,18.70,18.70,18.70,18.70,18.70,17.95,3,625,11687.00,,INE060B01014,03-Aug-18,,
531893,SAWACA BUSI ,X ,Q,0.50,0.50,0.50,0.50,0.50,0.48,2,280,140.00,,INE248B01015,03-Aug-18,,
531900,CCL INTER   ,X ,Q,11.00,11.22,11.00,11.02,11.02,11.00,17,674,7487.00,,INE778E01031,03-Aug-18,,
531917,TWINSTAR SOF,X ,Q,1.34,1.36,1.34,1.36,1.36,1.30,2,10000,13500.00,,INE070B01013,03-Aug-18,,
531921,AGAR IND COR,B ,Q,289.00,289.00,281.10,281.70,281.10,280.00,5,29,8241.00,,INE204E01012,03-Aug-18,,
531923,DHAMPURE SGR,XT,Q,12.02,12.02,12.02,12.02,12.02,11.45,1,108,1298.00,,INE956B01013,03-Aug-18,,
531925,SHANTANU SHE,XT,Q,3.51,3.51,3.46,3.46,3.46,3.51,10,2815,9740.00,,INE545N01019,03-Aug-18,,
531934,SUPREME TEX ,T ,Q,0.58,0.58,0.58,0.58,0.58,0.56,2,5000,2900.00,,INE651G01027,03-Aug-18,,
531950,VERTEX SEC. ,X ,Q,1.84,1.84,1.78,1.83,1.83,1.84,10,1923,3442.00,,INE316D01024,03-Aug-18,,
531952,RIBA TEXTILS,X ,Q,102.00,112.00,100.00,110.60,110.00,100.55,241,76277,8214671.00,,INE811H01017,03-Aug-18,,
531977,CHARTERLOGIS,X ,Q,9.85,9.99,9.51,9.83,9.83,9.52,143,86023,845164.00,,INE558F01026,03-Aug-18,,
531978,AMBIKA COTTO,B ,Q,1271.55,1290.05,1271.55,1281.40,1277.00,1281.25,31,192,246533.00,,INE540G01014,03-Aug-18,,
531979,HIND ALUMIN ,X ,Q,90.50,93.90,90.50,93.55,92.95,89.20,50,1660,153880.00,,INE227B01019,03-Aug-18,,
531996,ODYSSEY CORP,X ,Q,1.72,1.85,1.70,1.85,1.85,1.77,21,13207,23834.00,,INE839E01023,03-Aug-18,,
532005,SAM INDUS.  ,X ,Q,17.25,17.25,16.40,16.40,16.40,17.25,4,132,2215.00,,INE653D01012,03-Aug-18,,
532007,SHREEVAT.FIN,XT,Q,4.16,4.16,4.16,4.16,4.16,4.37,80,67000,278720.00,,INE981C01019,03-Aug-18,,
532011,POOJA ENT   ,XT,Q,34.55,34.55,34.55,34.55,34.55,32.95,1,50,1727.00,,INE147C01017,03-Aug-18,,
532022,FILAT FASH  ,X ,Q,2.40,2.40,2.40,2.40,2.40,2.40,3,1200,2880.00,,INE185E01013,03-Aug-18,,
532029,SINDHU TRADE,XT,Q,92.20,95.90,92.20,92.85,95.90,94.05,18,616,56844.00,,INE325D01017,03-Aug-18,,
532033,JAIN STUDIOS,T ,Q,3.09,3.09,3.09,3.09,3.09,3.16,1,1,3.00,,INE486B01011,03-Aug-18,,
532035,UNISTAR MULT,XT,Q,5.25,5.25,4.75,5.16,5.25,5.00,13,20300,99805.00,,INE808C01014,03-Aug-18,,
532039,ZENOTECH    ,X ,Q,36.00,36.00,33.65,34.00,33.75,34.35,41,12704,434792.00,,INE486F01012,03-Aug-18,,
532051,SWELECT     ,B ,Q,337.00,350.00,333.00,335.95,335.60,333.60,99,1549,524989.00,,INE409B01013,03-Aug-18,,
532053,WALLFORT FIN,X ,Q,59.50,60.70,59.50,60.70,60.70,57.85,38,9014,543058.00,,INE121B01014,03-Aug-18,,
532054,KDDL LTD    ,B ,Q,485.50,488.80,485.50,485.50,485.50,465.55,6,1150,558655.00,,INE291D01011,03-Aug-18,,
532056,ADINATH EXIM,XT,Q,15.10,15.10,15.10,15.10,15.10,15.75,1,49,739.00,,INE398H01015,03-Aug-18,,
532067,KILPEST (I) ,X ,Q,134.85,134.85,126.20,127.75,126.50,129.05,49,5716,735799.00,,INE994E01018,03-Aug-18,,
532070,SUPERB PAPER,X ,Q,30.25,30.25,29.50,30.00,30.00,30.30,112,39796,1196782.00,,INE311N01016,03-Aug-18,,
532081,KSERASERA   ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,16,28035,5326.00,,INE216D01026,03-Aug-18,,
532090,VANDANA     ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,5,0.00,,INE219M01021,03-Aug-18,,
532097,MUKAND ENGG.,B ,Q,28.00,31.90,28.00,30.20,30.20,28.40,70,17305,506336.00,,INE022B01014,03-Aug-18,,
532102,SBEC SUGAR  ,XT,Q,7.61,7.61,7.61,7.61,7.61,7.25,2,390,2967.00,,INE948G01019,03-Aug-18,,
532114,AREALTY     ,X ,Q,0.99,0.99,0.99,0.99,0.99,0.98,2,200,198.00,,INE646D01024,03-Aug-18,,
532121,DENA BANK   ,A ,Q,16.15,16.45,16.05,16.25,16.25,16.10,254,126528,2064444.00,,INE077A01010,03-Aug-18,,
532123,BSE  INFRA  ,B ,Q,2.90,3.21,2.86,3.17,3.10,2.85,48,38586,116436.00,,INE395A01016,03-Aug-18,,
532129,HEXAWARE TEC,A ,Q,477.75,478.35,468.60,473.15,473.80,473.95,636,42978,20320881.00,,INE093A01033,03-Aug-18,,
532134,BANKBARODA  ,A ,Q,147.10,150.75,147.10,149.55,149.55,147.45,3673,860792,128180112.00,,INE028A01039,03-Aug-18,,
532141,ANDHRA CEMEN,T ,Q,8.80,9.32,8.80,9.18,9.25,8.88,34,20010,182079.00,,INE666E01012,03-Aug-18,,
532143,SKM EGG PROD,B ,Q,81.40,81.40,79.55,80.40,81.40,77.55,86,6636,537589.00,,INE411D01015,03-Aug-18,,
532144,WELCORP     ,A ,Q,125.85,127.65,124.65,126.15,126.15,125.70,1008,90715,11474563.00,,INE191B01025,03-Aug-18,,
532145,H.S.(I) LTD.,X ,Q,9.26,9.35,9.25,9.34,9.34,9.26,4,1000,9309.00,,INE731B01010,03-Aug-18,,
532149,BNK OF INDIA,A ,Q,94.50,96.65,94.50,95.65,95.65,94.65,2647,657167,62917337.00,,INE084A01016,03-Aug-18,,
532150,INDRAPRAST  ,B ,Q,45.15,45.50,44.50,44.80,44.50,44.65,134,16635,748479.00,,INE681B01017,03-Aug-18,,
532155,GAIL (I) LTD,A ,Q,378.00,390.00,378.00,388.00,388.00,377.15,4094,242540,93339343.00,,INE129A01019,03-Aug-18,,
532156,VAIBHAVGBL  ,B ,Q,700.00,700.00,680.00,687.80,690.00,693.95,40,1080,738758.00,,INE884A01019,03-Aug-18,,
532162,JK PAPER    ,B ,Q,144.50,154.00,143.00,151.35,151.35,141.10,5074,553144,82026628.00,,INE789E01012,03-Aug-18,,
532163,SAREGAMA (I),B ,Q,634.05,686.00,630.05,672.80,672.80,627.80,2174,67285,45072046.00,,INE979A01017,03-Aug-18,,
532166,ALKA SECUR. ,XT,Q,0.29,0.29,0.29,0.29,0.29,0.30,7,2812,815.00,,INE921C01031,03-Aug-18,,
532172,ADROITINFO  ,T ,Q,29.60,31.00,29.60,31.00,31.00,31.15,4,368,10914.00,,INE737B01033,03-Aug-18,,
532173,CYBERTECH   ,B ,Q,48.00,49.75,48.00,48.55,48.55,46.45,129,10390,506751.00,,INE214A01019,03-Aug-18,,
532174,ICICI BANK  ,A ,Q,300.00,306.65,297.80,304.80,304.80,297.85,9005,4618326,1387909902.00,,INE090A01021,03-Aug-18,,
532175,CYIENT      ,A ,Q,692.05,696.35,685.00,689.65,691.00,696.10,363,9128,6283496.00,,INE136B01020,03-Aug-18,,
532178,ENGINRS.(I) ,A ,Q,137.80,137.80,135.20,136.00,136.00,135.60,565,52219,7116293.00,,INE510A01028,03-Aug-18,,
532179,CORPN.BANK  ,A ,Q,27.65,28.50,27.65,28.15,28.50,27.35,167,41375,1155434.00,,INE112A01023,03-Aug-18,,
532180,DHANALAK.BNK,B ,Q,17.35,17.40,17.10,17.20,17.10,17.15,93,14987,258352.00,,INE680A01011,03-Aug-18,,
532181,GUJ.MINERAL ,A ,Q,116.50,119.00,116.00,116.80,117.70,116.60,223,14604,1715413.00,,INE131A01031,03-Aug-18,,
532183,GAYATRI SUGR,X ,Q,4.68,4.68,4.68,4.68,4.68,4.77,7,2700,12636.00,,INE622E01023,03-Aug-18,,
532187,INDUSIND BNK,A ,Q,2022.10,2037.90,2008.55,2015.85,2015.85,2021.55,1973,42184,85279139.00,,INE095A01012,03-Aug-18,,
532189,INDIA TOURIS,B ,Q,407.75,417.70,400.15,402.85,402.85,406.25,563,11314,4619515.00,,INE353K01014,03-Aug-18,,
532209,J & K BANK  ,A ,Q,57.55,58.10,56.45,56.75,57.00,57.45,292,30728,1757783.00,,INE168A01041,03-Aug-18,,
532210,CITY UNION  ,A ,Q,170.15,171.50,169.75,169.95,169.80,170.80,85,5972,1016465.00,,INE491A01021,03-Aug-18,,
532212,ARCHIES LTD ,B ,Q,30.00,30.50,29.65,30.50,30.50,29.65,33,5373,162649.00,,INE731A01020,03-Aug-18,,
532215,AXIS BANK   ,A ,Q,547.80,578.25,546.00,574.35,574.35,546.10,10554,960464,543019672.00,,INE238A01034,03-Aug-18,,
532216,HB STOCKHOL.,T ,Q,14.45,14.45,14.45,14.45,14.45,13.77,5,452,6531.00,,INE550B01022,03-Aug-18,,
532218,SOUTH IND.BK,A ,Q,18.20,18.50,18.05,18.20,18.20,18.20,1107,1038164,18983546.00,,INE683A01023,03-Aug-18,,
532219,ENERGY DEV. ,B ,Q,15.60,15.60,14.90,15.00,15.00,15.45,74,39290,597299.00,,INE306C01019,03-Aug-18,,
532221,SONATA SOFT.,B ,Q,341.70,344.00,325.50,329.05,328.05,337.35,1069,23440,7767563.00,,INE269A01021,03-Aug-18,,
532230,BENGAL TEA &,X ,Q,50.30,54.95,50.30,54.95,54.95,52.90,3,26,1424.00,,INE665D01016,03-Aug-18,,
532234,NAT.ALUM    ,A ,Q,65.35,66.25,64.00,65.80,65.80,64.35,1473,363554,23694448.00,,INE139A01034,03-Aug-18,,
532240,INDIA NIPPON,B ,Q,490.85,494.00,485.00,485.55,485.65,492.30,79,1023,497685.00,,INE092B01025,03-Aug-18,,
532259,APAR INDUS. ,B ,Q,616.00,616.00,602.00,603.50,603.50,610.80,185,49406,29890674.00,,INE372A01015,03-Aug-18,,
532268,ACCELYA     ,B ,Q,1086.00,1099.85,1056.15,1081.50,1080.00,1083.60,182,1403,1514591.00,,INE793A01012,03-Aug-18,,
532271,CYBERMATE   ,X ,Q,1.86,1.98,1.84,1.84,1.84,1.93,37,63361,117691.00,,INE215B01022,03-Aug-18,,
532275,LANDMARC LEI,XT,Q,0.67,0.70,0.67,0.70,0.70,0.70,4,350,236.00,,INE394C01023,03-Aug-18,,
532276,SYNDICATE BN,A ,Q,45.50,46.00,44.85,45.30,45.35,44.95,677,178430,8099537.00,,INE667A01018,03-Aug-18,,
532281,HCL TECHNO  ,A ,Q,966.00,970.75,959.05,965.45,965.45,962.80,1004,33567,32392304.00,,INE860A01027,03-Aug-18,,
532282,CASTEXTECH  ,T ,Q,1.66,1.75,1.66,1.66,1.66,1.74,213,438236,729893.00,,INE068D01021,03-Aug-18,,
532284,TCFC FINANCE,X ,Q,35.80,35.80,34.00,35.80,35.80,35.65,21,1225,43038.00,,INE389D01013,03-Aug-18,,
532285,GEOJITFSL   ,B ,Q,79.00,79.00,75.10,75.65,75.10,81.30,427,34973,2669037.00,,INE007B01023,03-Aug-18,,
532286,JINDAL STE  ,A ,Q,202.15,206.60,201.20,202.85,202.85,201.30,4079,782742,159277062.00,,INE749A01030,03-Aug-18,,
532290,BLB LTD.    ,B ,Q,5.45,5.45,5.35,5.43,5.43,5.63,22,160860,873387.00,,INE791A01024,03-Aug-18,,
532296,GLENMARK PHA,A ,Q,589.95,599.60,585.00,596.60,596.60,586.60,1321,71351,42519761.00,,INE935A01035,03-Aug-18,,
532300,WOCKHARDT   ,A ,Q,607.00,616.50,606.55,609.40,609.40,603.10,1887,96475,58870171.00,,INE049B01025,03-Aug-18,,
532301,TATA COFFEE ,B ,Q,114.35,114.70,113.10,113.45,113.10,113.85,372,37901,4311403.00,,INE493A01027,03-Aug-18,,
532304,KJMCCORP    ,X ,Q,27.25,27.25,27.25,27.25,27.25,26.00,1,3000,81750.00,,INE602C01011,03-Aug-18,,
532305,IND-SWIFT LA,B ,Q,84.90,87.40,84.90,87.40,87.40,83.25,363,63560,5541734.00,,INE915B01019,03-Aug-18,,
532307,MELSTAR INFO,T ,Q,2.10,2.10,2.10,2.10,2.10,2.14,1,10,21.00,,INE817A01019,03-Aug-18,,
532309,GEPIL       ,B ,Q,820.05,820.05,785.60,796.25,796.25,822.35,119,1441,1151433.00,,INE878A01011,03-Aug-18,,
532310,SHREE RAMA  ,B ,Q,9.52,9.53,9.52,9.53,9.53,9.08,6,3308,31507.00,,INE879A01019,03-Aug-18,,
532313,MAHINDRALIFE,A ,Q,542.35,546.60,539.00,540.45,540.50,540.10,116,1377,745797.00,,INE813A01018,03-Aug-18,,
532316,S KUMARS.COM,XT,Q,1.42,1.42,1.42,1.42,1.42,1.42,3,11,15.00,,INE827A01018,03-Aug-18,,
532318,GEMINI COMMU,T ,Q,0.54,0.54,0.54,0.54,0.54,0.52,1,300,162.00,,INE878C01033,03-Aug-18,,
532320,VAARAD      ,X ,Q,10.93,10.93,10.93,10.93,10.93,11.50,6,102,1114.00,,INE418B01048,03-Aug-18,,
532321,CADILA HEALT,A ,Q,380.90,382.60,376.50,377.00,377.00,375.55,1355,844194,320654357.00,,INE010B01027,03-Aug-18,,
532323,SHIVA CEMENT,X ,Q,24.25,24.30,23.40,23.50,23.50,23.90,448,282987,6751493.00,,INE555C01029,03-Aug-18,,
532324,CINEVISTA   ,T ,Q,8.10,8.30,8.10,8.30,8.30,8.10,7,507,4137.00,,INE039B01026,03-Aug-18,,
532326,INTENS TECH ,B ,Q,57.00,60.80,56.60,60.10,60.70,56.80,124,9049,536449.00,,INE781A01025,03-Aug-18,,
532329,DANLAW TECH.,X ,Q,169.55,171.60,165.05,171.60,171.60,163.45,44,6005,1024670.00,,INE310B01013,03-Aug-18,,
532330,BIOPAC INDIA,X ,Q,9.99,9.99,9.15,9.55,9.55,9.63,37,11436,108084.00,,INE998A01017,03-Aug-18,,
532331,AJANTA PHARM,A ,Q,1145.00,1172.70,1142.60,1153.45,1153.45,1135.15,1345,33081,38360686.00,,INE031B01049,03-Aug-18,,
532333,HB PORTFOLIO,XT,Q,37.85,37.85,35.10,37.85,37.85,36.05,41,10766,407308.00,,INE638B01025,03-Aug-18,,
532334,HB ESTATE DE,XT,Q,17.65,19.45,17.65,18.30,19.45,18.55,91,18112,320266.00,,INE640B01021,03-Aug-18,,
532339,COMPUCOM SOF,B ,Q,12.00,12.25,11.90,12.18,12.25,11.98,30,12099,145676.00,,INE453B01029,03-Aug-18,,
532340,OMNI AX'S SO,XT,Q,1.68,1.68,1.68,1.68,1.68,1.71,3,1125,1890.00,,INE369B01019,03-Aug-18,,
532341,IZMO        ,B ,Q,91.00,91.00,85.40,87.65,87.65,89.70,760,22186,1963040.00,,INE848A01014,03-Aug-18,,
532342,COMMEX TECH ,XT,Q,0.55,0.55,0.53,0.55,0.55,0.55,8,14200,7766.00,,INE354B01029,03-Aug-18,,
532343,TVS MOTOR L ,A ,Q,516.60,521.95,515.20,519.95,519.95,512.65,2405,1454081,756045669.00,,INE494B01023,03-Aug-18,,
532344,SOFTSOL (I) ,X ,Q,42.10,42.10,42.10,42.10,42.10,42.00,1,1,42.00,,INE002B01016,03-Aug-18,,
532345,GATI LTD.   ,A ,Q,112.00,114.50,107.50,108.50,108.50,110.65,5979,503711,55820586.00,,INE152B01027,03-Aug-18,,
532348,SUBEX LTX   ,B ,Q,5.50,5.72,5.45,5.52,5.52,5.48,436,360503,2000155.00,,INE754A01014,03-Aug-18,,
532349,TRANSPORT CO,B ,Q,302.60,325.45,296.70,316.45,316.45,299.70,2645,108011,34093031.00,,INE688A01022,03-Aug-18,,
532350,PADMALAYA TE,XT,Q,2.64,2.64,2.60,2.64,2.64,2.52,30,11864,31173.00,,INE243B01016,03-Aug-18,,
532351,AKSH OPTIFIB,B ,Q,30.15,31.40,29.95,30.85,30.85,29.65,1119,381957,11815673.00,,INE523B01011,03-Aug-18,,
